datetime,Glorefs,RemGrefs,GRratio,PhyRds,Rdratio,Gloupds,RemGupds,Rourefs,RemRrefs,RouLaS,RemRLaS,PhyWrs,WDQsz,WDtmpq,WDphase,WIJwri,RouCMs,Jrnwrts,ActECP,Addblk,PrgBufL,PrgSrvR,BytSnt,BytRcd,WDpass,IJUcnt,IJULock,PPGrefs,PPGupds
07/14/2018 16:42:44,1402627,0,0,1787,417.12,90135,0,375731,0,18,0,0,2212,67415,0,0,51,4,0,0,0,0,0,0,293,0,0,148371,56058
07/14/2018 16:42:45,1059408,0,0,526,1321.84,94157,0,385677,0,0,0,0,2246,67507,0,0,42,5,0,0,0,0,0,0,293,0,0,161632,61240
07/14/2018 16:42:46,1463589,0,0,583,1414.57,121812,0,366512,0,19,0,0,2269,67589,0,0,75,5,0,0,0,0,0,0,293,0,0,228010,88232
07/14/2018 16:42:47,854412,0,0,1903,312.92,86487,0,404059,0,9,0,0,2324,67705,0,0,94,4,0,0,0,0,0,0,293,0,0,102467,47394
07/14/2018 16:42:48,1412221,0,0,1861,521.28,85021,0,494890,0,0,0,0,2344,67862,0,0,75,5,0,0,0,0,0,0,293,0,0,90346,42341
07/14/2018 16:42:49,1364901,0,0,1508,478.33,105287,0,429595,0,9,0,0,2429,67987,0,0,120,6,0,0,0,0,0,0,293,0,0,169979,66311
07/14/2018 16:42:50,903815,0,0,976,603.3,83922,0,387866,0,0,0,0,2454,68116,0,0,72,6,0,0,0,0,0,0,293,0,0,100036,46828
07/14/2018 16:42:51,1019172,0,0,613,904.8,84531,0,364748,0,0,0,0,2473,68191,0,0,61,6,0,0,0,0,0,0,293,0,0,114935,54087
07/14/2018 16:42:52,1153259,0,0,629,1314.22,67924,0,489759,0,0,0,0,2489,68289,0,0,28,3,0,0,0,0,0,0,293,0,0,88636,34040
07/14/2018 16:42:53,998569,0,0,800,875.35,81720,0,462203,0,37,0,0,2582,68375,0,0,72,6,0,0,0,0,0,0,293,0,0,101202,45365
07/14/2018 16:42:54,1124056,0,0,670,969.66,86864,0,400262,0,0,0,0,2603,68536,0,0,47,4,0,0,0,0,0,0,293,0,0,144332,58291
07/14/2018 16:42:55,1526202,0,0,1160,809.16,115362,0,483286,0,18,0,0,2689,68624,0,0,74,6,0,0,0,0,0,0,293,1,0,195486,73573
07/14/2018 16:42:56,891720,0,0,446,1315.25,75728,0,441670,0,18,0,0,2774,68728,0,0,97,4,0,0,0,0,0,0,293,0,0,78254,36464
07/14/2018 16:42:57,1153597,0,0,860,649.72,85368,0,374038,0,18,0,0,2854,68834,0,0,76,6,0,0,0,0,0,0,293,0,0,101171,50030
07/14/2018 16:42:58,1345236,0,0,1574,524.35,89539,0,429520,0,19,0,0,2889,68958,0,0,96,7,0,0,0,0,0,0,293,0,0,111770,47315
07/14/2018 16:42:59,1246065,0,0,1789,368.44,85982,0,442648,0,0,0,0,2906,69083,0,0,82,5,0,0,0,0,0,0,293,0,0,128901,52193
07/14/2018 16:43:00,1451763,0,0,432,2418.51,123669,0,448685,0,37,0,0,2995,69160,0,0,90,6,0,0,0,0,0,0,293,0,0,237694,90575
07/14/2018 16:43:01,932394,0,0,445,1573.8,73881,0,434125,0,18,0,0,3080,69245,0,0,74,4,0,0,0,0,0,0,293,0,0,87873,37485
07/14/2018 16:43:02,1003465,0,0,1116,553.22,80841,0,404209,0,0,0,0,3097,69389,0,0,51,4,0,0,0,0,0,0,293,0,0,85578,44555
07/14/2018 16:43:03,1809996,0,0,1167,848.89,133966,0,479856,0,38,0,0,3197,69514,0,0,103,7,0,0,0,0,0,0,293,0,0,251881,93279
07/14/2018 16:43:04,923228,0,0,1880,268.36,65536,0,335836,0,19,0,0,3221,69606,0,0,59,3,0,0,0,0,0,0,293,0,0,71883,34462
07/14/2018 16:43:05,1297049,0,0,1216,653.5,105895,0,475595,0,0,0,0,3239,69701,0,0,37,5,0,0,0,0,0,0,293,0,0,172328,67165
07/14/2018 16:43:06,971089,0,0,1624,312.5,83186,0,369995,0,0,0,0,3261,69834,0,0,56,4,0,0,0,0,0,0,293,0,0,108234,48573
07/14/2018 16:43:07,1222633,0,0,1755,406.63,82389,0,455117,0,38,0,0,3300,69934,0,0,110,6,0,0,0,0,0,0,293,0,0,97285,40052
07/14/2018 16:43:08,1394055,0,0,1869,454.03,98443,0,442876,0,19,0,0,3322,70022,0,0,50,5,0,0,0,0,0,0,293,0,0,182490,67831
07/14/2018 16:43:09,879386,0,0,1111,489.28,79523,0,363872,0,0,0,0,3339,70140,0,0,45,5,0,0,0,0,0,0,293,0,0,91511,43360
07/14/2018 16:43:10,1380843,0,0,610,1366.35,100317,0,388204,0,0,0,0,3352,70286,0,0,68,4,0,0,0,0,0,0,293,0,0,153650,65726
07/14/2018 16:43:11,1136386,0,0,1698,380.91,78077,0,448577,0,0,0,0,3373,70394,0,0,69,6,0,0,0,0,0,0,293,0,0,101174,43883
07/14/2018 16:43:12,1100355,0,0,965,612.85,63808,0,361757,0,0,0,0,3392,70470,0,0,85,4,0,0,0,0,0,0,293,0,0,66404,32539
07/14/2018 16:43:13,1013859,0,0,675,1082.29,85770,0,437176,0,18,0,0,3472,70615,0,0,80,5,0,0,0,0,0,0,293,0,0,95189,44972
07/14/2018 16:43:14,1706851,0,0,993,835.7,128959,0,415450,0,0,0,0,3495,70733,0,0,64,5,0,0,0,0,0,0,293,0,0,239758,90459
07/14/2018 16:43:15,1063032,0,0,844,884.32,93217,0,489500,0,0,0,0,3519,70858,0,0,88,5,0,0,0,0,0,0,293,0,0,123030,53844
07/14/2018 16:43:16,1484618,0,0,825,1285.51,85331,0,587097,0,0,0,0,3539,70960,0,0,91,6,0,0,0,0,0,0,293,0,0,121808,45756
07/14/2018 16:43:17,1440069,0,0,359,2000.81,96269,0,400674,0,0,0,0,3553,71058,0,0,60,4,0,0,0,0,0,0,293,0,0,152383,61263
07/14/2018 16:43:18,935489,0,0,717,783.41,78455,0,388244,0,0,0,0,3572,71193,0,0,53,5,0,0,0,0,0,0,293,0,0,98020,45170
07/14/2018 16:43:19,1117987,0,0,1446,460.77,78660,0,406375,0,27,0,0,3712,71302,0,0,72,6,0,0,0,0,0,0,293,0,0,94483,43393
07/14/2018 16:43:20,950711,0,0,701,742.54,85384,0,389652,0,37,0,0,3809,71397,0,0,78,6,0,0,0,0,0,0,293,0,0,100845,47187
07/14/2018 16:43:21,1559310,0,0,474,1741.5,80955,0,436414,0,0,0,0,3823,71503,0,0,64,4,0,0,0,0,0,0,293,0,0,102438,48068
07/14/2018 16:43:22,1517358,0,0,728,1385.89,105769,0,530661,0,19,0,0,3859,71638,0,0,54,6,0,0,0,0,0,0,293,0,0,189927,70491
07/14/2018 16:43:23,1140203,0,0,1055,615.84,76748,0,398308,0,0,0,0,3873,71765,0,0,88,4,0,0,0,0,0,0,293,0,0,97926,42135
07/14/2018 16:43:24,1452096,0,0,1183,664.29,110073,0,404661,0,37,0,0,3965,71869,0,0,115,7,0,0,0,0,0,0,293,0,0,172601,73421
07/14/2018 16:43:25,1223360,0,0,592,1280.37,97539,0,407181,0,19,0,0,3996,71988,0,0,46,4,0,0,0,0,0,0,293,0,0,152022,61067
07/14/2018 16:43:26,1033932,0,0,824,719.5,83828,0,419741,0,0,0,4010,198,72060,0,133,78,5,0,0,0,0,0,0,294,0,0,104492,47267
07/14/2018 16:43:27,1259691,0,0,557,1296.09,93781,0,412186,0,0,0,0,386,72174,0,0,50,4,0,0,0,0,0,0,294,0,0,164212,60209
07/14/2018 16:43:28,1529787,0,0,965,688.47,96011,0,420517,0,0,0,0,526,72281,0,0,49,4,0,0,0,0,0,0,294,0,0,143235,61239
07/14/2018 16:43:29,1373782,0,0,722,1189.23,87736,0,465339,0,0,0,0,644,72368,0,0,97,5,0,0,0,0,0,0,294,0,0,132219,47965
07/14/2018 16:43:30,755637,0,0,1843,262.01,66925,0,348796,0,0,0,0,721,72491,0,0,64,4,0,0,0,0,0,0,294,0,0,81855,36474
07/14/2018 16:43:31,850006,0,0,617,1025.42,76779,0,392528,0,18,0,0,858,72614,0,0,100,6,0,0,0,0,0,0,294,0,0,85533,41401
07/14/2018 16:43:32,1243853,0,0,946,850.13,89923,0,489911,0,0,0,0,906,72722,0,0,79,5,0,0,0,0,0,0,294,0,0,103401,47219
07/14/2018 16:43:33,956857,0,0,792,677.61,91894,0,340084,0,0,0,0,959,72802,0,0,50,5,0,0,0,0,0,0,294,0,0,156005,63467
07/14/2018 16:43:34,1069277,0,0,1732,447.57,92148,0,460580,0,30,0,0,1093,72943,0,0,109,6,0,0,0,0,0,0,294,0,0,105258,49692
07/14/2018 16:43:35,914297,0,0,1439,435.88,82230,0,431512,0,6,0,0,1178,73069,0,0,34,5,0,0,0,0,0,0,294,0,0,103864,47179
07/14/2018 16:43:36,1496714,0,0,1550,503.29,107508,0,427783,0,9,0,0,1285,73159,0,0,75,6,0,0,0,0,0,0,294,0,0,169374,66410
07/14/2018 16:43:37,810368,0,0,654,799.95,72833,0,351331,0,18,0,0,1377,73248,0,0,85,6,0,0,0,0,0,0,294,0,0,85606,40042
07/14/2018 16:43:38,965121,0,0,646,850.3,71300,0,407092,0,0,0,0,1405,73388,0,0,74,4,0,0,0,0,0,0,294,0,0,81598,37364
07/14/2018 16:43:39,1888954,0,0,1244,971.18,90451,0,551286,0,0,0,0,1431,73496,0,0,60,5,0,0,0,0,0,0,294,0,0,119494,46048
07/14/2018 16:43:40,1610892,0,0,1774,490.86,135719,0,401510,0,28,0,0,1535,73627,0,0,101,6,0,0,0,0,0,0,294,0,0,245631,100137
07/14/2018 16:43:41,1112491,0,0,1078,658.45,74495,0,431474,0,0,0,0,1581,73724,0,0,72,5,0,0,0,0,0,0,294,0,0,95796,39355
07/14/2018 16:43:42,1313208,0,0,1860,382.16,105571,0,436690,0,19,0,0,1616,73862,0,0,72,4,0,0,0,0,0,0,294,0,0,151408,69772
07/14/2018 16:43:43,1727360,0,0,1505,586.21,90882,0,404299,0,19,0,0,1288,73966,0,0,79,5,0,0,0,0,0,0,294,0,0,169221,57729
07/14/2018 16:43:44,1165480,0,0,841,788.17,87367,0,434198,0,9,0,0,1372,74062,0,0,74,7,0,0,0,0,0,0,294,0,0,108009,48345
07/14/2018 16:43:45,1334536,0,0,1745,491.94,128761,0,399844,0,18,0,0,1465,74189,0,0,62,6,0,0,0,0,0,0,294,0,0,250160,93598
07/14/2018 16:43:46,958894,0,0,473,1341.05,92173,0,331184,0,0,0,0,1475,74260,0,0,49,3,0,0,0,0,0,0,294,0,0,144274,63915
07/14/2018 16:43:47,1167339,0,0,684,1176.9,90165,0,515656,0,0,0,0,1499,74399,0,0,75,5,0,0,0,0,0,0,294,0,0,108613,48428
07/14/2018 16:43:48,1084929,0,0,1147,659.18,88009,0,448896,0,37,0,0,1585,74503,0,0,85,7,0,0,0,0,0,0,294,0,0,115473,46854
07/14/2018 16:43:49,925323,0,0,783,549.82,79739,0,299565,0,0,0,0,1600,74576,0,0,33,3,0,0,0,0,0,0,294,0,0,133776,54627
07/14/2018 16:43:50,1522715,0,0,1878,414.61,87385,0,418909,0,18,0,0,1692,74658,0,0,69,6,0,0,0,0,0,0,294,0,0,113965,48549
07/14/2018 16:43:51,1288719,0,0,1108,656.47,72012,0,430234,0,38,0,0,1725,74763,0,0,64,5,0,0,0,0,0,0,294,0,0,84669,35339
07/14/2018 16:43:52,1102830,0,0,1160,630.5,90579,0,522160,0,0,0,0,1747,74886,0,0,52,5,0,0,0,0,0,0,294,0,0,120575,49921
07/14/2018 16:43:53,1181717,0,0,1385,471.32,96844,0,335809,0,0,0,0,1765,75014,0,0,90,5,0,0,0,0,0,0,294,0,0,150443,61291
07/14/2018 16:43:54,1107638,0,0,475,1521.25,83019,0,452204,0,9,0,0,1841,75081,0,0,66,5,0,0,0,0,0,0,294,1,0,100627,47140
07/14/2018 16:43:55,1339057,0,0,531,1366.63,104878,0,423691,0,9,0,0,1926,75206,0,0,95,5,0,0,0,0,0,0,294,0,0,162747,67574
07/14/2018 16:43:56,1277575,0,0,1065,796.07,109178,0,438425,0,19,0,0,1959,75330,0,0,105,5,0,0,0,0,0,0,294,0,0,174058,72278
07/14/2018 16:43:57,932252,0,0,834,683.18,93558,0,397849,0,0,0,0,1980,75460,0,0,75,6,0,0,0,0,0,0,294,0,0,117699,56336
07/14/2018 16:43:58,1044024,0,0,555,1299.68,74776,0,452052,0,0,0,0,2002,75546,0,0,103,5,0,0,0,0,0,0,294,0,0,94844,38529
07/14/2018 16:43:59,894934,0,0,594,966.93,77423,0,405780,0,0,0,0,2016,75635,0,0,59,3,0,0,0,0,0,0,294,0,0,91469,43405
07/14/2018 16:44:00,1164412,0,0,903,744.53,73999,0,418183,0,0,0,0,2041,75753,0,0,54,5,0,0,0,0,0,0,294,0,0,86132,38073
07/14/2018 16:44:01,1453520,0,0,1217,596.18,96217,0,426360,0,0,0,0,2060,75847,0,0,72,5,0,0,0,0,0,0,294,0,0,163920,60587
07/14/2018 16:44:02,1043084,0,0,2346,296.44,87551,0,436113,0,18,0,0,2141,75965,0,0,68,6,0,0,0,0,0,0,294,0,0,108469,52441
07/14/2018 16:44:03,1257645,0,0,1517,442.11,81490,0,413632,0,19,0,0,2190,76097,0,0,88,5,0,0,0,0,0,0,294,0,0,92932,43268
07/14/2018 16:44:04,1497863,0,0,1291,582.8,83158,0,482616,0,0,0,0,2209,76222,0,0,71,5,0,0,0,0,0,0,294,0,0,119258,42761
07/14/2018 16:44:05,1137506,0,0,1285,525.68,98679,0,404443,0,19,0,0,2237,76317,0,0,73,5,0,0,0,0,0,0,294,0,0,141517,64110
07/14/2018 16:44:06,1430136,0,0,1132,723.6,129467,0,412886,0,19,0,0,2281,76422,0,0,101,6,0,0,0,0,0,0,294,0,0,247796,92151
07/14/2018 16:44:07,1243673,0,0,696,1131.69,81092,0,434118,0,9,0,0,2363,76540,0,0,83,5,0,0,0,0,0,0,294,0,0,93131,44663
07/14/2018 16:44:08,1305903,0,0,1922,409.35,75338,0,477974,0,0,0,0,2387,76679,0,0,79,4,0,0,0,0,0,0,294,0,0,92261,37738
07/14/2018 16:44:09,1475994,0,0,1651,560.24,96255,0,476918,0,19,0,0,2475,76836,0,0,121,6,0,0,0,0,0,0,294,0,0,112843,54083
07/14/2018 16:44:10,895850,0,0,697,658.46,71219,0,314848,0,38,0,0,2512,76925,0,0,92,6,0,0,0,0,0,0,294,0,0,91738,39700
07/14/2018 16:44:11,1082835,0,0,1538,376.44,90495,0,327530,0,18,0,0,2595,77024,0,0,78,4,0,0,0,0,0,0,294,0,0,145978,53505
07/14/2018 16:44:12,1017341,0,0,846,742.19,85143,0,422205,0,19,0,0,2628,77135,0,0,96,5,0,0,0,0,0,0,294,0,0,93486,43808
07/14/2018 16:44:13,937315,0,0,1068,536.95,72037,0,396248,0,0,0,0,2644,77214,0,0,83,5,0,0,0,0,0,0,294,0,0,93346,39626
07/14/2018 16:44:14,1171045,0,0,832,916.57,110971,0,475421,0,18,0,0,2731,77331,0,0,63,6,0,0,0,0,0,0,294,0,0,187970,70986
07/14/2018 16:44:15,1026875,0,0,522,1277.56,82656,0,445364,0,0,0,0,2751,77430,0,0,81,5,0,0,0,0,0,0,294,0,0,97990,46999
07/14/2018 16:44:16,1406944,0,0,484,1835.78,100410,0,446549,0,0,0,0,2766,77547,0,0,71,4,0,0,0,0,0,0,294,0,0,161379,66365
07/14/2018 16:44:17,1384243,0,0,1351,590.45,106505,0,471142,0,19,0,0,2799,77691,0,0,89,6,0,0,0,0,0,0,294,0,0,175298,67379
07/14/2018 16:44:18,1052540,0,0,2477,220.92,78434,0,385524,0,9,0,0,2879,77785,0,0,78,5,0,0,0,0,0,0,294,0,0,94282,47115
07/14/2018 16:44:19,1087218,0,0,1230,612.23,90828,0,419483,0,0,0,0,2897,77907,0,0,74,5,0,0,0,0,0,0,294,0,0,116240,54802
07/14/2018 16:44:20,916290,0,0,330,1518.42,51192,0,335782,0,0,0,0,2912,77995,0,0,43,3,0,0,0,0,0,0,294,0,0,54063,21685
07/14/2018 16:44:21,1485776,0,0,2000,433.36,116066,0,471459,0,18,0,0,2992,78079,0,0,52,5,0,0,0,0,0,0,294,0,0,187579,76920
07/14/2018 16:44:22,1259498,0,0,1117,723.22,82835,0,421550,0,0,0,0,3014,78221,0,0,57,5,0,0,0,0,0,0,294,0,0,106905,46659
07/14/2018 16:44:23,1501366,0,0,1304,621.23,106834,0,479546,0,19,0,0,3067,78377,0,0,94,6,0,0,0,0,0,0,294,0,0,167983,65126
07/14/2018 16:44:24,1535331,0,0,737,1093.31,98913,0,406980,0,27,0,0,3206,78494,0,0,74,6,0,0,0,0,0,0,294,0,0,149972,61640
07/14/2018 16:44:25,1112560,0,0,792,699.42,90538,0,410354,0,28,0,0,3296,78594,0,0,68,6,0,0,0,0,0,0,294,0,0,116039,53848
07/14/2018 16:44:26,1111958,0,0,1009,736.78,103089,0,407127,0,0,0,0,3329,78698,0,0,71,4,0,0,0,0,0,0,294,0,0,166839,66423
07/14/2018 16:44:27,1170918,0,0,1500,419.51,96732,0,392290,0,19,0,0,3359,78790,0,0,51,6,0,0,0,0,0,0,294,0,0,160872,62619
07/14/2018 16:44:28,968732,0,0,1691,391.85,81508,0,398747,0,0,0,0,3376,78893,0,0,57,4,0,0,0,0,0,0,294,0,0,101528,47784
07/14/2018 16:44:29,1358705,0,0,1472,495.92,103176,0,409554,0,9,0,0,3462,79051,0,0,90,5,0,0,0,0,0,0,294,0,0,138411,62874
07/14/2018 16:44:30,1278002,0,0,1271,621.2,100940,0,430039,0,0,0,0,3481,79134,0,0,38,4,0,0,0,0,0,0,294,0,0,175920,64934
07/14/2018 16:44:31,1138973,0,0,902,766.92,104739,0,464759,0,0,0,0,3503,79280,0,0,86,6,0,0,0,0,0,0,294,0,0,131135,61382
07/14/2018 16:44:32,966841,0,0,686,901.99,59680,0,364815,0,37,0,0,3591,79351,0,0,55,6,0,0,0,0,0,0,294,0,0,69053,27410
07/14/2018 16:44:33,864820,0,0,1185,406.58,68930,0,324614,0,18,0,0,3672,79471,0,0,75,5,0,0,0,0,0,0,294,0,0,75660,35065
07/14/2018 16:44:34,1069395,0,0,745,957.13,102355,0,362275,0,0,0,0,3695,79589,0,0,91,4,0,0,0,0,0,0,294,0,0,179764,68417
07/14/2018 16:44:35,1098602,0,0,1355,504.2,76075,0,429063,0,0,0,0,3707,79692,0,0,98,5,0,0,0,0,0,0,294,0,0,91323,37967
07/14/2018 16:44:36,1219865,0,0,875,934.68,81666,0,468739,0,0,0,0,3729,79790,0,0,57,5,0,0,0,0,0,0,294,0,0,101478,43441
07/14/2018 16:44:37,1062925,0,0,1284,428.29,71156,0,338504,0,0,0,0,3745,79933,0,0,56,4,0,0,0,0,0,0,294,0,0,101794,37935
07/14/2018 16:44:38,1470912,0,0,1671,576.16,129454,0,418168,0,0,0,0,3763,80038,0,0,29,4,0,0,0,0,0,0,294,0,0,211392,92336
07/14/2018 16:44:39,1800343,0,0,1455,581.88,106752,0,480924,0,0,0,0,3788,80180,0,0,85,6,0,0,0,0,0,0,294,0,0,175884,67170
07/14/2018 16:44:40,1099182,0,0,548,1258.28,89920,0,426403,0,0,0,0,3808,80282,0,0,73,5,0,0,0,0,0,0,294,0,0,108942,53666
07/14/2018 16:44:41,1340953,0,0,1065,723.92,77430,0,396813,0,0,0,0,3825,80394,0,0,50,4,0,0,0,0,0,0,294,0,0,98153,43850
07/14/2018 16:44:42,1659516,0,0,740,1038.83,99695,0,443819,0,18,0,0,3945,80474,0,0,61,6,0,0,0,0,0,0,294,0,0,153500,61974
07/14/2018 16:44:43,875635,0,0,1157,427.1,78505,0,354471,0,18,0,0,4036,80585,0,0,84,5,0,0,0,0,0,0,294,0,0,93310,46441
07/14/2018 16:44:44,1091590,0,0,1593,438.08,85919,0,460549,0,18,0,0,4119,80697,0,0,70,6,0,0,0,0,0,0,294,0,0,109705,48325
07/14/2018 16:44:45,997591,0,0,965,658.35,73793,0,431426,0,19,0,0,4147,80808,0,0,75,6,0,0,0,0,0,0,294,0,0,83723,36919
07/14/2018 16:44:46,1103116,0,0,1307,515.68,93604,0,369872,0,18,0,4159,309,80920,0,138,88,4,0,0,0,0,0,0,295,0,0,143196,59113
07/14/2018 16:44:47,1154162,0,0,942,582.7,91468,0,386070,0,19,0,0,558,81031,0,0,50,5,0,0,0,0,0,0,295,0,0,112051,56662
07/14/2018 16:44:48,1145720,0,0,913,756.36,78061,0,443210,0,19,0,0,667,81133,0,0,71,6,0,0,0,0,0,0,295,0,0,98223,39967
07/14/2018 16:44:49,1179837,0,0,464,1458.86,82896,0,449818,0,0,0,0,732,81289,0,0,76,4,0,0,0,0,0,0,295,0,0,95838,47037
07/14/2018 16:44:50,1013878,0,0,701,900.97,82508,0,429663,0,37,0,0,884,81386,0,0,86,6,0,0,0,0,0,0,295,0,0,103762,42431
07/14/2018 16:44:51,1000199,0,0,645,1152.67,77778,0,412853,0,0,0,0,924,81493,0,0,65,4,0,0,0,0,0,0,295,0,0,100292,45310
07/14/2018 16:44:52,1301300,0,0,606,1136.46,100247,0,434709,0,0,0,0,976,81578,0,0,69,6,0,0,0,0,0,0,295,0,0,164199,65639
07/14/2018 16:44:53,1190329,0,0,847,926.47,90285,0,454626,0,0,0,0,1012,81712,0,0,75,5,0,0,0,0,0,0,295,0,0,120905,49577
07/14/2018 16:44:54,937669,0,0,1577,322.54,58781,0,343339,0,0,0,0,1039,81796,0,0,72,4,0,0,0,0,0,0,295,0,0,61379,27383
07/14/2018 16:44:55,1212764,0,0,1261,481.74,70749,0,386473,0,0,0,0,1057,81892,0,0,54,3,0,0,0,0,0,0,295,0,0,79605,36779
07/14/2018 16:44:56,1638358,0,0,1799,502.57,143835,0,435967,0,18,0,0,1163,82018,0,0,104,7,0,0,0,0,0,0,295,0,0,278390,102630
07/14/2018 16:44:57,1221041,0,0,1741,494,80769,0,491630,0,19,0,0,1196,82165,0,0,85,5,0,0,0,0,0,0,295,0,0,102472,41024
07/14/2018 16:44:58,1160695,0,0,480,1517.81,91844,0,393276,0,0,0,0,1220,82251,0,0,47,5,0,0,0,0,0,0,295,0,0,152836,59100
07/14/2018 16:44:59,1339610,0,0,879,794.59,102540,0,350762,0,18,0,0,1311,82379,0,0,103,5,0,0,0,0,0,0,295,0,0,156060,66187
07/14/2018 16:45:00,1284318,0,0,1739,445.69,86538,0,498268,0,18,0,0,1406,82508,0,0,57,6,0,0,0,0,0,0,295,0,0,104406,45374
07/14/2018 16:45:01,1214916,0,0,549,1346.66,77926,0,439078,0,19,0,0,1435,82592,0,0,38,5,0,0,0,0,0,0,295,0,0,93737,43315
07/14/2018 16:45:02,1324662,0,0,566,1498.55,101952,0,429600,0,18,0,0,1526,82719,0,0,45,5,0,0,0,0,0,0,295,0,0,170656,69193
07/14/2018 16:45:03,1545035,0,0,507,1536.99,102731,0,435524,0,0,0,0,1548,82803,0,0,72,6,0,0,0,0,0,0,295,0,0,167186,68390
07/14/2018 16:45:04,1375372,0,0,1190,536.15,84848,0,428398,0,18,0,0,1640,82906,0,0,64,5,0,0,0,0,0,0,295,0,0,105929,44404
07/14/2018 16:45:05,745829,0,0,1196,401.82,77935,0,367789,0,19,0,0,1695,83042,0,0,87,6,0,0,0,0,0,0,295,0,0,95171,43459
07/14/2018 16:45:06,1280772,0,0,978,898.16,90413,0,485860,0,56,0,0,1774,83151,0,0,127,6,0,0,0,0,0,0,295,0,0,108342,48487
07/14/2018 16:45:07,1266305,0,0,731,965.12,92354,0,387994,0,19,0,0,1803,83236,0,0,70,5,0,0,0,0,0,0,295,0,0,144374,58915
07/14/2018 16:45:08,1333336,0,0,1479,546.15,112208,0,461066,0,0,0,0,1821,83354,0,0,52,5,0,0,0,0,0,0,295,0,0,178612,68686
07/14/2018 16:45:09,1254081,0,0,796,934.75,112360,0,429404,0,56,0,0,1930,83475,0,0,122,7,0,0,0,0,0,0,295,0,0,178992,73481
07/14/2018 16:45:10,1057528,0,0,879,658.72,85913,0,398571,0,0,0,0,1951,83565,0,0,64,5,0,0,0,0,0,0,295,0,0,109432,51053
07/14/2018 16:45:11,896099,0,0,510,1143.05,66889,0,354646,0,0,0,0,1971,83697,0,0,68,4,0,0,0,0,0,0,295,0,0,73726,37377
07/14/2018 16:45:12,898548,0,0,770,782.94,80013,0,426313,0,0,0,0,1993,83799,0,0,69,5,0,0,0,0,0,0,295,0,0,104605,42256
07/14/2018 16:45:13,1241800,0,0,611,1162.37,106818,0,373819,0,0,0,0,2014,83880,0,0,54,5,0,0,0,0,0,0,295,0,0,177583,74283
07/14/2018 16:45:14,1324999,0,0,688,1185.65,125707,0,381247,0,19,0,0,2037,84036,0,0,77,4,0,0,0,0,0,0,295,1,0,216119,91700
07/14/2018 16:45:15,1115585,0,0,1076,644.95,76252,0,426421,0,18,0,0,2121,84105,0,0,52,5,0,0,0,0,0,0,295,0,0,109499,40839
07/14/2018 16:45:16,1428124,0,0,706,1136.6,102100,0,427943,0,0,0,0,2140,84205,0,0,45,4,0,0,0,0,0,0,295,0,0,174406,67606
07/14/2018 16:45:17,1217018,0,0,1462,510.27,84531,0,509110,0,0,0,0,2157,84285,0,0,60,5,0,0,0,0,0,0,295,0,0,115946,46405
07/14/2018 16:45:18,1398333,0,0,620,1270.32,97271,0,399927,0,9,0,0,2240,84400,0,0,73,5,0,0,0,0,0,0,295,0,0,173415,62160
07/14/2018 16:45:19,938446,0,0,581,1027.53,76317,0,388115,0,19,0,0,2283,84529,0,0,74,5,0,0,0,0,0,0,295,0,0,84911,41404
07/14/2018 16:45:20,1172460,0,0,1014,705.53,87069,0,380420,0,0,0,0,2300,84623,0,0,40,4,0,0,0,0,0,0,295,0,0,143005,57355
07/14/2018 16:45:21,890996,0,0,1177,514.29,91523,0,401271,0,18,0,0,2383,84730,0,0,82,6,0,0,0,0,0,0,295,0,0,110174,51429
07/14/2018 16:45:22,1384251,0,0,606,1204.29,81476,0,476833,0,0,0,0,2400,84861,0,0,60,6,0,0,0,0,0,0,295,0,0,102736,45830
07/14/2018 16:45:23,1531369,0,0,810,1076.72,103630,0,434623,0,0,0,0,2414,84985,0,0,55,4,0,0,0,0,0,0,295,0,0,158512,67017
07/14/2018 16:45:24,1343347,0,0,712,1064.81,105541,0,446292,0,18,0,0,2488,85124,0,0,76,6,0,0,0,0,0,0,295,0,0,165023,66727
07/14/2018 16:45:25,1238526,0,0,618,1368.95,86594,0,501331,0,0,0,0,2506,85243,0,0,63,5,0,0,0,0,0,0,295,0,0,119058,48558
07/14/2018 16:45:26,1082981,0,0,1079,606.97,87688,0,451929,0,0,0,0,2525,85346,0,0,101,5,0,0,0,0,0,0,295,0,0,110664,46824
07/14/2018 16:45:27,1014403,0,0,793,765.4,80983,0,430890,0,36,0,0,2678,85483,0,0,76,6,0,0,0,0,0,0,295,0,0,93507,40559
07/14/2018 16:45:28,1238175,0,0,839,792.86,84181,0,384888,0,18,0,0,2758,85593,0,0,97,6,0,0,0,0,0,0,295,0,0,86215,44150
07/14/2018 16:45:29,1430363,0,0,771,943.1,76629,0,460207,0,1,0,0,2786,85701,0,0,48,4,0,0,0,0,0,0,295,0,0,85411,37188
07/14/2018 16:45:30,1037913,0,0,1343,474.87,73787,0,393008,0,18,0,0,2807,85823,0,0,69,5,0,0,0,0,0,0,295,0,0,94995,40829
07/14/2018 16:45:31,1208924,0,0,1584,377.19,83958,0,405477,0,0,0,0,2830,85951,0,0,44,5,0,0,0,0,0,0,295,0,0,97494,49058
07/14/2018 16:45:32,1302758,0,0,1851,377.76,84714,0,435315,0,37,0,0,2919,86053,0,0,100,6,0,0,0,0,0,0,295,0,0,97902,42948
